audio_path,session,channel,plant_id,species,genotype,recording_time,last_watering_time,hours_since_watering,days_since_watering,session_dir,treatment,soil_sensors,sowing,transplant,water_stress,water_status,hours_normalized,days_normalized,hour,time_bin,sensor_humidity,sensor_voltage,sensor_wifi_rssi,sensor_co2,sensor_light,sensor_soil_temp,sensor_soil_moisture,sensor_soil_ph,sensor_time,sensor_delta_minutes,sensor_source
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_20-57-23.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 20:57:23,2025-02-27 15:17:32,101.66416666666667,4.236006944444445,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2518923360904522,0.2518923360904522,20,96-108h,,,,,,,,,2025-03-03 20:50:58,6.416666666666667,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_17-08-05.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 17:08:05,2025-02-27 15:17:32,97.8425,4.076770833333334,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2424234290410098,0.2424234290410099,17,96-108h,,4.0811,,,,,,,2025-03-03 17:19:11,11.1,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_00-25-28.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 00:25:28,2025-02-27 15:17:32,105.13222222222224,4.380509259259259,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2604851042625911,0.2604851042625911,0,96-108h,,,,,,,,,2025-03-04 00:21:00,4.466666666666667,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_23-15-36.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 23:15:36,2025-02-27 15:17:32,103.96777777777778,4.331990740740741,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2575999713689102,0.2575999713689102,23,96-108h,,4.0811,,,,,,,2025-03-03 23:19:12,3.6,sensor2
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-02-27_17-16-47.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-02-27 17:16:47,2025-02-27 15:17:32,1.9875,0.0828125,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,fresh,0.0049244097934845,0.0049244097934845,17,0-12h,,4.0848,,,,,,,2025-02-27 17:18:39,1.8666666666666667,sensor1
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-02_06-01-31.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-02 06:01:31,2025-02-27 15:17:32,62.73305555555555,2.6138773148148147,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.1554330934103069,0.1554330934103069,6,60-72h,,,,,,,,,2025-03-02 05:50:36,10.916666666666666,sensor1
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-03_02-15-27.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-03 02:15:27,2025-02-27 15:17:32,82.96527777777777,3.456886574074074,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.2055622774380129,0.2055622774380129,2,72-84h,,4.0811,,,,,,,2025-03-03 02:19:05,3.6333333333333333,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_05-20-17.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 05:20:17,2025-02-27 15:17:32,110.04583333333332,4.585243055555556,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2726595116472099,0.2726595116472099,5,108-120h,55.7641,,,,2020.5,,,,2025-03-04 05:20:29,0.2,sensor2
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-02_11-35-15.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-02 11:35:15,2025-02-27 15:17:32,68.29527777777778,2.8456365740740743,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.1692145583585576,0.1692145583585576,11,60-72h,,,,,,,,,2025-03-02 11:20:37,14.633333333333333,sensor1
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_00-35-11.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 00:35:11,2025-02-27 15:17:32,105.29416666666668,4.387256944444444,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2608863524679862,0.2608863524679861,0,96-108h,,,,,,,,,2025-03-04 00:21:00,14.183333333333334,sensor2
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_09-42-45.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 09:42:45,2025-02-27 15:17:32,66.42027777777778,2.7675115740740743,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1645688887420628,0.1645688887420628,9,60-72h,40.7294,,,,3705.1499,,,,2025-03-02 09:50:06,7.35,sensor1
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_12-45-18.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 12:45:18,2025-02-27 15:17:32,69.46277777777777,2.8942824074074074,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.172107261973095,0.172107261973095,12,60-72h,34.8501,,,,11892.0,,,,2025-03-02 12:50:07,4.816666666666666,sensor1
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-02_09-50-28.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-02 09:50:28,2025-02-27 15:17:32,66.54888888888888,2.77287037037037,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.1648875472653867,0.1648875472653867,9,60-72h,,,,,,,,7.1,2025-03-02 09:50:32,0.06666666666666667,sensor1
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_17-48-25.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 17:48:25,2025-02-27 15:17:32,98.51472222222222,4.104780092592592,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2440889876294421,0.2440889876294421,17,96-108h,55.0851,,,,2263.8,,,,2025-03-03 17:50:26,2.0166666666666666,sensor2
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-01_21-57-02.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-01 21:57:02,2025-02-27 15:17:32,54.65833333333333,2.277430555555556,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1354264311759531,0.1354264311759531,21,48-60h,,,,,,,,,2025-03-01 21:50:32,6.5,sensor1
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-01_23-31-08.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-01 23:31:08,2025-02-27 15:17:32,56.22666666666667,2.3427777777777776,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.1393122757173946,0.1393122757173946,23,48-60h,,,,,,,,,2025-03-01 23:20:32,10.6,sensor1
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_21-53-20.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 21:53:20,2025-02-27 15:17:32,102.59666666666666,4.274861111111111,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2542027824463889,0.2542027824463889,21,96-108h,,,,,,,,,2025-03-03 21:50:59,2.35,sensor2
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-04_21-08-20.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-04 21:08:20,2025-02-27 15:17:32,125.84666666666666,5.243611111111111,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.3118090856909246,0.3118090856909246,21,120-132h,,4.0811,,,,,,,2025-03-04 21:19:19,10.983333333333333,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_07-20-54.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 07:20:54,2025-02-27 15:17:32,112.05611111111112,4.6690046296296295,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2776403577234429,0.2776403577234429,7,108-120h,,,,,,,,7.4,2025-03-04 07:20:54,0.0,sensor2
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_19-59-40.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 19:59:40,2025-02-27 15:17:32,76.70222222222222,3.1959259259259256,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.1900443644242191,0.1900443644242191,19,72-84h,,,,,,,,,2025-03-02 19:50:40,9.0,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_19-46-03.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 19:46:03,2025-02-27 15:17:32,100.47527777777778,4.186469907407408,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2489466374299192,0.2489466374299192,19,96-108h,54.7799,,,,2163.75,,,,2025-03-03 19:50:26,4.383333333333334,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_21-27-38.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 21:27:38,2025-02-27 15:17:32,102.16833333333334,4.257013888888889,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2531415050317763,0.2531415050317764,21,96-108h,,,,,,,,,2025-03-03 21:20:59,6.65,sensor2
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-03_04-23-20.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-03 04:23:20,2025-02-27 15:17:32,85.09666666666666,3.5456944444444445,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.210843199359104,0.210843199359104,4,84-96h,,,,,,,,,2025-03-03 04:20:49,2.5166666666666666,sensor2
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_06-21-38.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 06:21:38,2025-02-27 15:17:32,63.068333333333335,2.6278472222222224,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1562638079624712,0.1562638079624712,6,60-72h,,,,,,,,,2025-03-02 06:20:36,1.0333333333333334,sensor1
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_00-15-49.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 00:15:49,2025-02-27 15:17:32,104.9713888888889,4.373807870370371,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2600866090465984,0.2600866090465984,0,96-108h,,4.0811,,,,,,,2025-03-04 00:19:12,3.3833333333333333,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_00-49-44.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 00:49:44,2025-02-27 15:17:32,105.53666666666666,4.397361111111111,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2614871924050528,0.2614871924050528,0,96-108h,57.0092,,,,0.15,,,,2025-03-04 00:50:29,0.75,sensor2
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_12-44-59.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 12:44:59,2025-02-27 15:17:32,69.4575,2.8940625,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1720941852734337,0.1720941852734338,12,60-72h,34.8501,,,,11892.0,,,,2025-03-02 12:50:07,5.133333333333334,sensor1
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_19-39-10.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 19:39:10,2025-02-27 15:17:32,76.36055555555555,3.1816898148148147,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.1891978201829912,0.1891978201829912,19,72-84h,46.8406,,,,2164.8,,,,2025-03-02 19:50:09,10.983333333333333,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_17-28-49.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 17:28:49,2025-02-27 15:17:32,98.18805555555556,4.091168981481482,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2432796087451461,0.2432796087451461,17,96-108h,,,,,,,,,2025-03-03 17:20:56,7.883333333333334,sensor2
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-01_23-55-51.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-01 23:55:51,2025-02-27 15:17:32,56.63861111111111,2.359942129629629,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1403329465383223,0.1403329465383223,23,48-60h,,,,,,,,,2025-03-01 23:50:33,5.3,sensor1
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_01-51-52.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 01:51:52,2025-02-27 15:17:32,106.57222222222222,4.440509259259259,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2640529785280591,0.2640529785280591,1,96-108h,,,,,,,,,2025-03-04 01:51:00,0.8666666666666667,sensor2
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_10-42-47.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 10:42:47,2025-02-27 15:17:32,67.42083333333333,2.809201388888889,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1670479556988945,0.1670479556988945,10,60-72h,39.7772,,,,6336.8999,,,,2025-03-02 10:50:06,7.316666666666666,sensor1
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_15-21-39.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 15:21:39,2025-02-27 15:17:32,72.06861111111111,3.0028587962962963,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.1785637103689969,0.1785637103689969,15,72-84h,,,,,,,,,2025-03-02 15:20:38,1.0166666666666666,sensor2
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_02-21-54.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 02:21:54,2025-02-27 15:17:32,59.07277777777778,2.461365740740741,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1463640580715584,0.1463640580715584,2,48-60h,,,,,,,,,2025-03-02 02:20:35,1.3166666666666667,sensor1
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-01_18-50-57.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-01 18:50:57,2025-02-27 15:17:32,51.55694444444445,2.148206018518519,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1277421495065955,0.1277421495065955,18,48-60h,,,,,,,,,2025-03-01 18:50:32,0.4166666666666667,sensor1
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_03-27-42.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 03:27:42,2025-02-27 15:17:32,60.16944444444445,2.507060185185185,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1490812586116949,0.1490812586116949,3,60-72h,,,,,,,,,2025-03-02 03:20:34,7.133333333333334,sensor1
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_19-01-03.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 19:01:03,2025-02-27 15:17:32,99.72527777777778,4.155219907407408,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2470883695833212,0.2470883695833212,19,96-108h,,,,,,,,,2025-03-03 18:50:58,10.083333333333334,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_03-03-31.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 03:03:31,2025-02-27 15:17:32,107.76638888888888,4.490266203703704,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2670117538882534,0.2670117538882534,3,96-108h,,,,,,,,,2025-03-04 02:51:00,12.516666666666667,sensor2
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_15-30-54.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 15:30:54,2025-02-27 15:17:32,72.22277777777778,3.009282407407408,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.1789456876485753,0.1789456876485754,15,72-84h,,,,,,,,,2025-03-02 15:20:38,10.266666666666667,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_21-35-11.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 21:35:11,2025-02-27 15:17:32,102.29416666666668,4.262256944444444,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2534532810815945,0.2534532810815944,21,96-108h,,,,,,,,,2025-03-03 21:20:59,14.2,sensor2
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_12-25-48.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 12:25:48,2025-02-27 15:17:32,69.13777777777777,2.8807407407407406,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1713020125729025,0.1713020125729026,12,60-72h,,,,,,,,,2025-03-02 12:20:37,5.183333333333334,sensor1
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_02-37-30.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 02:37:30,2025-02-27 15:17:32,59.33277777777778,2.4721990740740742,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1470082575917124,0.1470082575917124,2,48-60h,48.9616,,,,0.15,,,,2025-03-02 02:50:04,12.566666666666666,sensor1
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_12-31-01.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 12:31:01,2025-02-27 15:17:32,69.22472222222223,2.884363425925926,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1715174339936378,0.1715174339936378,12,60-72h,,,,,,,,,2025-03-02 12:20:37,10.4,sensor1
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_15-57-18.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 15:57:18,2025-02-27 15:17:32,72.66277777777778,3.0276157407407407,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.1800358714519128,0.1800358714519128,15,72-84h,,,,,,,,,2025-03-02 15:50:39,6.65,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_17-29-35.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 17:29:35,2025-02-27 15:17:32,98.20083333333334,4.091701388888889,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2433112681232733,0.2433112681232733,17,96-108h,,,,,,,,,2025-03-03 17:20:56,8.65,sensor2
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_13-06-23.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 13:06:23,2025-02-27 15:17:32,69.81416666666667,2.908923611111111,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1729778948715936,0.1729778948715936,13,60-72h,,4.0848,,,,,,,2025-03-02 13:19:03,12.666666666666666,sensor1
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-03_03-46-25.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-03 03:46:25,2025-02-27 15:17:32,84.48138888888889,3.5200578703703704,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.2093187314775431,0.2093187314775431,3,84-96h,52.1386,,,,0.3,,,,2025-03-03 03:50:18,3.8833333333333333,sensor2
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-01_18-14-42.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-01 18:14:42,2025-02-27 15:17:32,50.952777777777776,2.123032407407407,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.1262452115190582,0.1262452115190582,18,48-60h,,4.0811,,,,,,,2025-03-01 18:18:56,4.233333333333333,sensor1
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-02_11-48-14.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-02 11:48:14,2025-02-27 15:17:32,68.51166666666667,2.854652777777778,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.1697507030446686,0.1697507030446686,11,60-72h,35.7992,,,,12333.4502,,,,2025-03-02 11:50:07,1.8833333333333333,sensor1
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_12-28-08.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 12:28:08,2025-02-27 15:17:32,69.17666666666666,2.882361111111111,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1713983672019854,0.1713983672019854,12,60-72h,,,,,,,,,2025-03-02 12:20:37,7.516666666666667,sensor1
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_22-09-51.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 22:09:51,2025-02-27 15:17:32,102.87194444444444,4.286331018518518,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2548848355708254,0.2548848355708254,22,96-108h,,4.0811,,,,,,,2025-03-03 22:19:12,9.35,sensor2
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_05-12-03.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 05:12:03,2025-02-27 15:17:32,61.90861111111112,2.579525462962963,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1533903752737503,0.1533903752737503,5,60-72h,,4.0811,,,,,,,2025-03-02 05:19:02,6.983333333333333,sensor1
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_22-46-22.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 22:46:22,2025-02-27 15:17:32,103.48055555555555,4.311689814814815,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2563927855159721,0.2563927855159721,22,96-108h,56.3119,,,,0.15,,,,2025-03-03 22:50:29,4.116666666666666,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_18-22-56.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 18:22:56,2025-02-27 15:17:32,99.09,4.12875,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2455143478925177,0.2455143478925177,18,96-108h,,,,,,,,,2025-03-03 18:20:57,1.9833333333333334,sensor2
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_13-32-40.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 13:32:40,2025-02-27 15:17:32,70.25222222222222,2.927175925925926,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1740632609434769,0.174063260943477,13,60-72h,,,,,,,,,2025-03-02 13:20:39,12.016666666666667,sensor2
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_13-55-30.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 13:55:30,2025-02-27 15:17:32,70.63277777777778,2.9430324074074075,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1750061598137877,0.1750061598137877,13,60-72h,,,,,,,,,2025-03-02 13:50:39,4.85,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_19-02-44.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 19:02:44,2025-02-27 15:17:32,99.75333333333332,4.1563888888888885,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.247157882565731,0.247157882565731,19,96-108h,,,,,,,,,2025-03-03 18:50:58,11.766666666666667,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_05-05-41.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 05:05:41,2025-02-27 15:17:32,109.8025,4.575104166666667,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2720566069680915,0.2720566069680915,5,108-120h,,4.0811,,,,,,,2025-03-04 05:19:12,13.516666666666667,sensor2
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_13-38-09.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 13:38:09,2025-02-27 15:17:32,70.34361111111112,2.9309837962962964,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1742896943218217,0.1742896943218217,13,60-72h,36.9574,,,,8218.3496,,,,2025-03-02 13:50:08,11.983333333333333,sensor2
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-01_20-27-36.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-01 20:27:36,2025-02-27 15:17:32,53.16777777777778,2.2153240740740743,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1317332958926774,0.1317332958926774,20,48-60h,,,,,,,,,2025-03-01 20:20:31,7.083333333333333,sensor1
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-01_21-45-44.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-01 21:45:44,2025-02-27 15:17:32,54.47,2.2695833333333333,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.1349597994722519,0.1349597994722519,21,48-60h,40.8041,,,,0.15,,,,2025-03-01 21:50:01,4.283333333333333,sensor1
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-02_07-22-59.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-02 07:22:59,2025-02-27 15:17:32,64.09083333333334,2.670451388888889,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.1587972464599997,0.1587972464599997,7,60-72h,,,,,,,,,2025-03-02 07:20:37,2.3666666666666667,sensor1
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-03_06-27-05.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-03 06:27:05,2025-02-27 15:17:32,87.15916666666666,3.631631944444445,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.2159534359372483,0.2159534359372483,6,84-96h,,,,,,,,,2025-03-03 06:20:52,6.216666666666667,sensor2
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_14-47-40.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 14:47:40,2025-02-27 15:17:32,71.50222222222222,2.979259259259259,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1771603740211401,0.1771603740211401,14,60-72h,40.6851,,,,7666.2002,,,,2025-03-02 14:50:08,2.466666666666667,sensor2
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_17-16-39.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 17:16:39,2025-02-27 15:17:32,73.98527777777778,3.0827199074074074,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.1833126170880805,0.1833126170880805,17,72-84h,,4.0811,,,,,,,2025-03-02 17:19:04,2.4166666666666665,sensor2
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_01-31-15.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 01:31:15,2025-02-27 15:17:32,106.2286111111111,4.426192129629629,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.263201616555377,0.263201616555377,1,96-108h,,,,,,,,,2025-03-04 01:21:00,10.25,sensor2
