audio_path,session,channel,plant_id,species,genotype,recording_time,last_watering_time,hours_since_watering,days_since_watering,session_dir,treatment,soil_sensors,sowing,transplant,water_stress,water_status,hours_normalized,days_normalized,hour,time_bin
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_12-25-48.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 12:25:48,2025-02-27 15:17:32,69.13777777777777,2.8807407407407406,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17130201257290256,0.1713020125729026,12,60-72h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_02-37-30.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 02:37:30,2025-02-27 15:17:32,59.33277777777778,2.4721990740740742,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1470082575917124,0.1470082575917124,2,48-60h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_12-31-01.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 12:31:01,2025-02-27 15:17:32,69.22472222222223,2.884363425925926,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17151743399363784,0.17151743399363784,12,60-72h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_15-57-18.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 15:57:18,2025-02-27 15:17:32,72.66277777777778,3.0276157407407407,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.18003587145191283,0.18003587145191283,15,72-84h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_17-29-35.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 17:29:35,2025-02-27 15:17:32,98.20083333333334,4.091701388888889,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.24331126812327336,0.24331126812327333,17,96-108h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_13-06-23.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 13:06:23,2025-02-27 15:17:32,69.81416666666667,2.908923611111111,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17297789487159368,0.17297789487159368,13,60-72h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-03_03-46-25.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-03 03:46:25,2025-02-27 15:17:32,84.48138888888889,3.5200578703703704,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.20931873147754315,0.20931873147754318,3,84-96h
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-01_18-14-42.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-01 18:14:42,2025-02-27 15:17:32,50.952777777777776,2.123032407407407,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.12624521151905824,0.12624521151905824,18,48-60h
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-02_11-48-14.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-02 11:48:14,2025-02-27 15:17:32,68.51166666666667,2.854652777777778,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.16975070304466863,0.16975070304466863,11,60-72h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_12-28-08.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 12:28:08,2025-02-27 15:17:32,69.17666666666666,2.882361111111111,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17139836720198542,0.17139836720198542,12,60-72h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_22-09-51.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 22:09:51,2025-02-27 15:17:32,102.87194444444444,4.286331018518518,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2548848355708254,0.2548848355708254,22,96-108h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_05-12-03.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 05:12:03,2025-02-27 15:17:32,61.908611111111114,2.579525462962963,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.15339037527375038,0.15339037527375038,5,60-72h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_22-46-22.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 22:46:22,2025-02-27 15:17:32,103.48055555555555,4.311689814814815,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.25639278551597217,0.25639278551597217,22,96-108h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_18-22-56.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 18:22:56,2025-02-27 15:17:32,99.09,4.12875,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.24551434789251778,0.24551434789251778,18,96-108h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_13-32-40.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 13:32:40,2025-02-27 15:17:32,70.25222222222222,2.927175925925926,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17406326094347696,0.174063260943477,13,60-72h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_13-55-30.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 13:55:30,2025-02-27 15:17:32,70.63277777777778,2.9430324074074075,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17500615981378778,0.17500615981378778,13,60-72h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_19-02-44.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 19:02:44,2025-02-27 15:17:32,99.75333333333333,4.1563888888888885,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.24715788256573104,0.247157882565731,19,96-108h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_05-05-41.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 05:05:41,2025-02-27 15:17:32,109.8025,4.575104166666667,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2720566069680915,0.2720566069680915,5,108-120h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_13-38-09.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 13:38:09,2025-02-27 15:17:32,70.34361111111112,2.9309837962962964,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1742896943218217,0.1742896943218217,13,60-72h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-01_20-27-36.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-01 20:27:36,2025-02-27 15:17:32,53.16777777777778,2.2153240740740743,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.13173329589267746,0.13173329589267746,20,48-60h
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-01_21-45-44.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-01 21:45:44,2025-02-27 15:17:32,54.47,2.2695833333333333,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.13495979947225192,0.13495979947225192,21,48-60h
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-02_07-22-59.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-02 07:22:59,2025-02-27 15:17:32,64.09083333333334,2.670451388888889,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.15879724645999976,0.15879724645999976,7,60-72h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-03_06-27-05.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-03 06:27:05,2025-02-27 15:17:32,87.15916666666666,3.6316319444444445,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.21595343593724833,0.21595343593724836,6,84-96h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_14-47-40.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 14:47:40,2025-02-27 15:17:32,71.50222222222222,2.979259259259259,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17716037402114018,0.17716037402114018,14,60-72h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_17-16-39.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 17:16:39,2025-02-27 15:17:32,73.98527777777778,3.0827199074074074,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.18331261708808053,0.1833126170880805,17,72-84h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_01-31-15.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 01:31:15,2025-02-27 15:17:32,106.2286111111111,4.426192129629629,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.26320161655537705,0.26320161655537705,1,96-108h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_22-19-55.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 22:19:55,2025-02-27 15:17:32,79.03972222222222,3.293321759259259,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.19583596587944935,0.19583596587944932,22,72-84h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_23-55-15.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 23:55:15,2025-02-27 15:17:32,104.62861111111111,4.359525462962963,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.25923731181596815,0.25923731181596815,23,96-108h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-01_21-24-04.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-01 21:24:04,2025-02-27 15:17:32,54.10888888888889,2.254537037037037,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.13406507791648256,0.13406507791648256,21,48-60h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_04-21-20.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 04:21:20,2025-02-27 15:17:32,61.06333333333333,2.5443055555555554,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.15129603858589946,0.15129603858589943,4,60-72h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_07-49-36.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 07:49:36,2025-02-27 15:17:32,112.53444444444445,4.688935185185185,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.27882551966116204,0.27882551966116204,7,108-120h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_14-04-54.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 14:04:54,2025-02-27 15:17:32,70.78944444444444,2.949560185185185,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17539433131952156,0.17539433131952156,14,60-72h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_10-35-24.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 10:35:24,2025-02-27 15:17:32,67.29777777777778,2.8040740740740744,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.16674306212258236,0.16674306212258236,10,60-72h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-03_00-12-52.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-03 00:12:52,2025-02-27 15:17:32,80.92222222222222,3.371759259259259,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.2005002181744101,0.2005002181744101,0,72-84h
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-02_11-24-47.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-02 11:24:47,2025-02-27 15:17:32,68.12083333333334,2.8383680555555557,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.16878233902238593,0.16878233902238593,11,60-72h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_10-46-09.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 10:46:09,2025-02-27 15:17:32,67.47694444444444,2.811539351851852,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.16718698166371407,0.16718698166371407,10,60-72h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_14-24-54.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 14:24:54,2025-02-27 15:17:32,71.12277777777778,2.963449074074074,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17622022814023178,0.17622022814023178,14,60-72h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_19-48-10.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 19:48:10,2025-02-27 15:17:32,100.51055555555556,4.187939814814815,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.24903404484344435,0.24903404484344435,19,96-108h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_12-50-07.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 12:50:07,2025-02-27 15:17:32,69.54305555555555,2.8976273148148146,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17230616545741606,0.17230616545741606,12,60-72h
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-02_14-07-41.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-02 14:07:41,2025-02-27 15:17:32,70.83583333333333,2.9514930555555554,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.1755092686270704,0.1755092686270704,14,60-72h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_18-34-33.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 18:34:33,2025-02-27 15:17:32,99.28361111111111,4.136817129629629,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.24599405629588028,0.24599405629588025,18,96-108h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_17-32-06.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 17:32:06,2025-02-27 15:17:32,98.24277777777777,4.093449074074074,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2434151934732127,0.2434151934732127,17,96-108h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_23-28-14.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 23:28:14,2025-02-27 15:17:32,104.17833333333333,4.340763888888889,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2581216628606588,0.2581216628606588,23,96-108h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_22-29-37.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 22:29:37,2025-02-27 15:17:32,103.20138888888889,4.30005787037037,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.25570109692862736,0.25570109692862736,22,96-108h
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-02_12-30-07.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-02 12:30:07,2025-02-27 15:17:32,69.20972222222223,2.883738425925926,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.17148026863670587,0.1714802686367059,12,60-72h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_09-40-56.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 09:40:56,2025-02-27 15:17:32,66.39,2.76625,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.16449386978084826,0.16449386978084826,9,60-72h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_04-09-20.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 04:09:20,2025-02-27 15:17:32,60.86333333333334,2.5359722222222225,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.15080050049347335,0.15080050049347335,4,60-72h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_10-06-14.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 10:06:14,2025-02-27 15:17:32,66.81166666666667,2.7838194444444446,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.16553862925904667,0.16553862925904667,10,60-72h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_22-21-53.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 22:21:53,2025-02-27 15:17:32,103.0725,4.2946875,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2553817501579528,0.2553817501579528,22,96-108h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-03_01-18-45.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-03 01:18:45,2025-02-27 15:17:32,82.02027777777778,3.4175115740740742,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.2032208599512996,0.20322085995129963,1,72-84h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_14-13-28.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 14:13:28,2025-02-27 15:17:32,70.93222222222222,2.955509259259259,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17574809045772577,0.17574809045772577,14,60-72h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_15-45-18.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 15:45:18,2025-02-27 15:17:32,96.46277777777777,4.019282407407407,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.23900490445062028,0.23900490445062028,15,96-108h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_02-29-33.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 02:29:33,2025-02-27 15:17:32,59.20027777777778,2.4666782407407406,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.1466799636054801,0.14667996360548008,2,48-60h
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-02_11-14-26.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-02 11:14:26,2025-02-27 15:17:32,67.94833333333334,2.8311805555555556,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.1683549374176684,0.1683549374176684,11,60-72h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_01-23-14.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 01:23:14,2025-02-27 15:17:32,106.095,4.420625,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.26287056957974236,0.2628705695797424,1,96-108h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_05-49-37.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 05:49:37,2025-02-27 15:17:32,62.53472222222222,2.605613425925926,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.15494168480198434,0.15494168480198436,5,60-72h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_19-18-04.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 19:18:04,2025-02-27 15:17:32,100.00888888888889,4.167037037037037,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.24779107012827553,0.24779107012827553,19,96-108h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_14-35-35.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 14:35:35,2025-02-27 15:17:32,71.30083333333333,2.9708680555555556,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17666139469196113,0.17666139469196113,14,60-72h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_00-35-44.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 00:35:44,2025-02-27 15:17:32,57.303333333333335,2.387638888888889,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.14197992244828853,0.14197992244828855,0,48-60h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_19-06-10.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 19:06:10,2025-02-27 15:17:32,99.81055555555555,4.158773148148148,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.24729966151995295,0.24729966151995295,19,96-108h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_05-30-09.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 05:30:09,2025-02-27 15:17:32,110.21027777777778,4.592094907407407,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.27306695407876025,0.27306695407876025,5,108-120h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_19-36-58.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 19:36:58,2025-02-27 15:17:32,100.32388888888889,4.180162037037037,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.24857154262384665,0.24857154262384665,19,96-108h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_04-40-02.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 04:40:02,2025-02-27 15:17:32,109.375,4.557291666666667,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.27099739429553066,0.27099739429553066,4,108-120h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_14-07-09.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 14:07:09,2025-02-27 15:17:32,70.82694444444445,2.9511226851851853,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17548724471185148,0.17548724471185148,14,60-72h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_10-21-07.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 10:21:07,2025-02-27 15:17:32,91.05972222222222,3.7941550925925926,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.22561780523425873,0.22561780523425876,10,84-96h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-03_01-45-05.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-03 01:45:05,2025-02-27 15:17:32,82.45916666666666,3.4357986111111107,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.20430829076523468,0.20430829076523466,1,72-84h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_12-47-12.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 12:47:12,2025-02-27 15:17:32,69.49444444444444,2.895601851851852,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17218572217106248,0.17218572217106248,12,60-72h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_21-53-13.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 21:53:13,2025-02-27 15:17:32,102.59472222222222,4.274780092592592,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2541979647149348,0.2541979647149348,21,96-108h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-04_12-11-24.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-04 12:11:24,2025-02-27 15:17:32,116.89777777777778,4.87074074074074,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2896365090442584,0.2896365090442584,12,108-120h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_20-09-21.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 20:09:21,2025-02-27 15:17:32,100.86361111111111,4.202650462962963,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.24990880722604658,0.24990880722604658,20,96-108h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-02_14-18-05.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-02 14:18:05,2025-02-27 15:17:32,71.00916666666667,2.958715277777778,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17593873497383972,0.17593873497383972,14,60-72h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_17-51-36.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 17:51:36,2025-02-27 15:17:32,98.56777777777778,4.10699074074074,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.24422044287340514,0.24422044287340514,17,96-108h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_22-44-02.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 22:44:02,2025-02-27 15:17:32,103.44166666666666,4.310069444444444,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2562964308868893,0.2562964308868893,22,96-108h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_13-31-45.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 13:31:45,2025-02-27 15:17:32,70.23694444444445,2.926539351851852,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.17402540733919444,0.17402540733919444,13,60-72h
data/PUA.02/audiofiles/PUA083/ch2PUA_2025-03-02_03-12-35.wav,PUA083,ch2,#85,Amaranthus hypochondriacus,wt,2025-03-02 03:12:35,2025-02-27 15:17:32,59.9175,2.4965625,PUA.02,,,,2025-01-07_12-00-00,0,moderate,0.14845701826470817,0.1484570182647082,3,48-60h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-03_11-23-58.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-03 11:23:58,2025-02-27 15:17:32,92.10722222222222,3.837800925925926,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.2282131859933405,0.2282131859933405,11,84-96h
data/PUA.02/audiofiles/PUA083/ch1PUA_2025-03-01_22-18-18.wav,PUA083,ch1,#84,Amaranthus hypochondriacus,wt,2025-03-01 22:18:18,2025-02-27 15:17:32,55.01277777777778,2.292199074074074,PUA.02,,"ph1,temphum1",,2025-01-07_12-00-00,0,moderate,0.13630463479530835,0.13630463479530835,22,48-60h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_16-49-34.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 16:49:34,2025-02-27 15:17:32,97.5338888888889,4.063912037037038,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.2416587862345024,0.2416587862345024,16,96-108h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_17-46-06.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 17:46:06,2025-02-27 15:17:32,98.47611111111111,4.1031712962962965,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.24399332124770984,0.24399332124770987,17,96-108h
data/PUA.02/audiofiles/PUA083/ch3PUA_2025-03-03_01-36-15.wav,PUA083,ch3,#86,Amaranthus hypochondriacus,wt,2025-03-03 01:36:15,2025-02-27 15:17:32,82.31194444444445,3.429664351851852,PUA.02,,,,2025-01-07_12-00-00,1,stressed,0.20394351966942104,0.20394351966942104,1,72-84h
data/PUA.02/audiofiles/PUA083/ch4PUA_2025-03-03_17-37-06.wav,PUA083,ch4,#87,Amaranthus hypochondriacus,wt,2025-03-03 17:37:06,2025-02-27 15:17:32,98.32611111111112,4.096921296296297,PUA.02,,"ph2,temphum2",,2025-01-07_12-00-00,1,stressed,0.24362166767839027,0.2436216676783903,17,96-108h
